customerID,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Snapshot_Date
0895-LNKRC,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,94.05,2024-05-01
2045-BMBTJ,32,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.45,1825.2,2024-05-01
8417-GSODA,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.2,2475.9500000000003,2024-05-01
5171-EPLKN,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,450.15,2024-05-01
4452-QIIEB,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.9,234.5,2024-05-01
5998-VVEJY,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,2008.3,2024-05-01
1624-NALOJ,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,412.8,2024-05-01
6741-EGCBI,29,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2505.35,2024-05-01
7820-ZYGNY,62,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),90.45,5735.05,2024-05-01
4317-VTEOA,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.75,0.0,2024-05-01
9677-AVKED,52,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,84.6,4365.15,2024-05-01
1670-SVOWZ,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.65,1118.6999999999998,2024-05-01
2227-JRSJX,20,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.15,1857.25,2024-05-01
9847-HNVGP,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,290.65000000000003,2024-05-01
6696-YDAYZ,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,270.05,2024-05-01
8980-WQFWL,34,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.1,2034.0,2024-05-01
1730-ZMAME,31,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.5,2585.5,2024-05-01
6506-EYCNH,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.55,524.25,2024-05-01
4634-JLRJT,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.35,0.0,2024-05-01
9501-UKKNL,58,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.7,2954.1000000000004,2024-05-01
2560-QTSBS,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.3,1599.85,2024-05-01
7541-YLXCL,35,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,65.4,2433.0,2024-05-01
4795-WRNVT,39,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.1,2520.9,2024-05-01
6080-TCMYC,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.2,3211.1000000000004,2024-05-01
0260-ZDLGK,8,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,578.5,2024-05-01
7860-UXCRM,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),74.5,4600.05,2024-05-01
6357-JJPQT,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.5,151.85,2024-05-01
2292-XQWSV,39,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,60.3,2388.2,2024-05-01
9552-TGUZV,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.0,583.1,2024-05-01
5913-INRQV,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,90.15,3038.65,2024-05-01
8722-NGNBH,4,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,40.0,183.45,2024-05-01
6210-KBBPI,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,819.9499999999999,2024-05-01
9643-YBLUR,8,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.05,584.9000000000001,2024-05-01
8734-FNWVH,30,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.7,1765.8,2024-05-01
9447-YPTBX,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,923.25,2024-05-01
0133-BMFZO,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.25,95.4,2024-05-01
6128-CZOMY,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,0.0,2024-05-01
9540-JYROE,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,481.25,2024-05-01
9026-LHEVG,8,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,40.75,318.65,2024-05-01
2260-USTRB,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.2,45.75,2024-05-01
3656-TKRVZ,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.35,109.85,2024-05-01
7011-CVEUC,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.7,2242.65,2024-05-01
6185-TASNN,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,0.0,2024-05-01
7925-PNRGI,44,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.3,3459.8,2024-05-01
8623-TMRBY,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.2,4061.85,2024-05-01
1552-CZCLL,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.0,1067.25,2024-05-01
3038-PQIUY,37,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.15,2456.25,2024-05-01
1501-SGHBW,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.85,35.15,2024-05-01
9313-CDOGY,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,697.6999999999999,2024-05-01
8148-BPLZQ,33,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,1684.4,2024-05-01
2623-DRYAM,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.75,6967.55,2024-05-01
9987-LUTYD,12,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.15,687.75,2024-05-01
3208-YPIOE,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,2942.4,2024-05-01
4488-KQFDT,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,6319.05,2024-05-01
2612-RANWT,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.15,1064.15,2024-05-01
5693-PIPCS,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.65,4120.700000000001,2024-05-01
0491-KAPQG,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.7,1485.0,2024-05-01
1925-LFCZZ,54,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.05,2693.4,2024-05-01
8039-EQPIM,68,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.25,3995.25,2024-05-01
6900-PXRMS,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.75,2604.5,2024-05-01
8707-RMEZH,68,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),87.3,5968.25,2024-05-01
3346-BRMIS,17,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.35,762.35,2024-05-01
3209-ZPKFI,46,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.25,2483.95,2024-05-01
6479-VDGRK,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,6043.9,2024-05-01
9373-WSLOY,32,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.0,1700.85,2024-05-01
2933-FILNV,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.4,12.15,2024-05-01
3569-JFODW,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.95,6561.5,2024-05-01
9819-FBNSV,36,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.25,2503.2,2024-05-01
9544-PYPSJ,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.1,5923.25,2024-05-01
1591-XWLGB,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1359.75,2024-05-01
0396-UKGAI,22,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.3,1228.9,2024-05-01
3243-ZHOHY,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,276.04999999999995,2024-05-01
5186-EJEGL,8,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.5,583.75,2024-05-01
7527-QNRUS,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.15,387.4500000000001,2024-05-01
9986-BONCE,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,64.55,2024-05-01
2722-JMONI,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,0.0,2024-05-01
2203-GHNWN,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.65,1849.05,2024-05-01
3878-AVSOQ,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.25,0.0,2024-05-01
3258-SYSWS,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.8,7732.0,2024-05-01
5296-PSYVW,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.55,1726.15,2024-05-01
6319-QSUSR,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,196.5,2024-05-01
4083-EUGRJ,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,158.25,2024-05-01
7579-OOPEC,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.15,64.94999999999999,2024-05-01
0512-FLFDW,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.5,5928.5,2024-05-01
1771-OADNZ,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,2649.3,2024-05-01
0487-CRLZF,48,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.45,3647.45,2024-05-01
2107-FBPTK,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,3017.0,2024-05-01
9451-WLYRI,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.05,971.4,2024-05-01
8219-VYBVI,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,979.35,2024-05-01
1991-VOPLL,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,138.6,2024-05-01
9738-QLWTP,38,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.9,3137.85,2024-05-01
1016-DJTSV,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,503.15,2024-05-01
9419-IPPBE,50,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,90.15,4464.700000000001,2024-05-01
0174-QRVVY,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.35,1822.2,2024-05-01
5699-BNCAS,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.65,1742.1,2024-05-01
2900-PHPLN,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.55,1442.5,2024-05-01
0612-RTZZA,0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,0.0,2024-05-01
8106-GWQOK,37,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.0,2133.2,2024-05-01
8751-EDEKA,27,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.9,2343.6,2024-05-01
6878-GGDWG,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,621.75,2024-05-01
4039-PIMHX,48,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,49.8,2348.6,2024-05-01
8450-LUGUK,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,837.75,2024-05-01
3604-WLABM,9,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,528.75,2024-05-01
0795-GMVQO,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),109.9,7222.5,2024-05-01
2259-OUUSZ,6,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),35.5,214.05,2024-05-01
1142-IHLOO,50,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),87.55,4388.349999999999,2024-05-01
6410-LEFEN,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,371.3,2024-05-01
4633-MKHYU,8,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.4,700.2,2024-05-01
6257-RJOHI,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.8,151.5,2024-05-01
1545-JFUML,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99.0,6895.6,2024-05-01
3194-ORPIK,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.4,4031.75,2024-05-01
7826-VVKWT,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,96.55,2166.9,2024-05-01
1353-GHZOS,21,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.75,1314.6,2024-05-01
2587-EKXTS,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.5,4803.65,2024-05-01
5442-BXVND,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.25,814.25,2024-05-01
8816-VXNZD,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,0.0,2024-05-01
9378-FXTIZ,53,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),70.15,3645.5,2024-05-01
1723-HKXJQ,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.75,4171.7,2024-05-01
7825-GKXMW,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.8,0.0,2024-05-01
9753-OYLBX,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,0.0,2024-05-01
2364-UFROM,29,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,70.4,1974.35,2024-05-01
6656-JWRQX,0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,30.55,0.0,2024-05-01
6473-ULUHT,15,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.9,1313.35,2024-05-01
1240-KNSEZ,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,0.0,2024-05-01
0836-SEYLU,8,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,40.65,288.3,2024-05-01
4433-JCGCG,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0,4579.05,2024-05-01
3716-BDVDB,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,0.0,2024-05-01
7688-AWMDX,70,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.5,3723.7,2024-05-01
2842-BCQGE,42,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.35,3086.05,2024-05-01
7244-QWYHG,49,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.45,2144.0,2024-05-01
5899-MQZZL,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.0,924.45,2024-05-01
6849-OYAMU,18,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.0,1788.65,2024-05-01
5312-UXESG,40,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.05,3892.55,2024-05-01
9488-HGMJH,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.15,0.0,2024-05-01
6038-GCYEC,23,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.15,1186.1,2024-05-01
2150-WLKUW,39,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),63.9,2571.1,2024-05-01
7159-FVYPK,2,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.15,165.85,2024-05-01
7032-LMBHI,36,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),64.65,2283.2,2024-05-01
1150-WFARN,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.75,7047.45,2024-05-01
6088-BXMRG,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,2990.75,2024-05-01
3144-AUDBS,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.15,221.65,2024-05-01
4821-SJHJV,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.6,2812.2000000000003,2024-05-01
7346-MEDWM,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.25,4865.85,2024-05-01
1137-DGOWI,29,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),70.25,2128.65,2024-05-01
5616-PRTNT,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.4,355.1,2024-05-01
3812-LRZIR,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.5,737.45,2024-05-01
4818-QIUFN,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1441.75,2024-05-01
9483-GCPWE,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,170.15,2024-05-01
4227-OJHAL,67,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),73.0,5090.0,2024-05-01
9220-CXRSC,68,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),61.4,3998.45,2024-05-01
4993-JCRGJ,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.3,2197.3,2024-05-01
9537-JALFH,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1336.8,2024-05-01
6698-OXETB,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,211.05,2024-05-01
2103-ZRXFN,0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.75,0.0,2024-05-01
3724-BSCVH,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,221.95,2024-05-01
4877-TSOFF,54,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.75,4188.5,2024-05-01
9209-NWPGU,43,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,65.4,2709.15,2024-05-01
6961-VCPMC,45,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.4,3524.8,2024-05-01
7306-YDSOI,68,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.75,4010.15,2024-05-01
5288-AHOUP,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.5,795.7,2024-05-01
6688-UZPWD,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.0,1043.35,2024-05-01
0655-YDGFJ,28,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),48.95,1274.75,2024-05-01
8468-EHYJA,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.65,5397.400000000001,2024-05-01
6823-SIDFQ,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,516.45,2024-05-01
1097-FSPVW,41,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),54.55,2400.5,2024-05-01
2839-RFSQE,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,18.050000000000004,2024-05-01
8328-SKJNO,22,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),40.65,906.75,2024-05-01
7010-ZMVBF,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,336.55,2024-05-01
5201-CBWYG,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.8,1451.45,2024-05-01
0968-GSIKN,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.8,0.0,2024-05-01
1965-DDBWU,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.05,1359.55,2024-05-01
9057-SIHCH,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.6,195.3,2024-05-01
6352-GIGGQ,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),88.8,5814.349999999999,2024-05-01
3635-QQRQD,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.05,1181.6,2024-05-01
6771-XWBDM,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,5816.85,2024-05-01
2897-DOVND,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,76.85000000000001,2024-05-01
3082-YVEKW,22,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),77.15,1682.25,2024-05-01
0191-EQUUH,24,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),35.05,809.4000000000001,2024-05-01
7134-HBPBS,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,7665.95,2024-05-01
3489-HHPFY,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,50.000000000000014,2024-05-01
2926-JEJJC,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,120.75,2024-05-01
8601-QACRS,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.6,199.35,2024-05-01
4950-BDEUX,34,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.2,1652.45,2024-05-01
5789-LDFXO,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.6,568.05,2024-05-01
0508-OOLTO,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,64.1,2024-05-01
